X,Y,OBJECTID,id,FileName,Site,Owner,Point_num,Species,num_Indivi,Other,PhotoN,PhotoE,PhotoS,PhotoW,LifeStage,Habitat,PointNotes,photo,Treatment_
-71.7466210279999,41.5974981950001,138,54,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,287,BETH,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_287_S.jpg, ,A,TX,Single at trail head,y, 
-71.746799148,41.5970746560001,139,55,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,289, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_289_SW.jpg, , , , ,y, 
-71.745344468,41.596379875,140,56,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,294,BEVU,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_294_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_294_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_294_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_21_294_W.jpg,M,WXI,Large single individual inside BETH polygon,y, 
-71.7454932479999,41.5963287450001,141,57,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,295,ROMU,0, , , , , ,A,WXI,<10 near dead pine stand, , 
-71.7444585869999,41.595283775,142,58,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,297,BETH,0, , , , , ,M,WXI,"Single, far from mass population", , 
-71.745349838,41.5962948860001,143,59,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,298,ROMU,0, , , , , ,SA,W,<5 in wetland, , 
-71.7459539979999,41.597399366,144,60,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,301,ROMU,0, , , , , ,M,WX,"2 large individuals at point, also BETH polygon pt", , 
-71.748942648,41.596668295,145,61,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,306,ELUM,0, , , , , ,M,I,3 individuals within 20', , 
-71.749147611,41.596658694,146,62,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,0,ELUM,0, , , , , ,AS,RI,<10 on road side, , 
-71.749087999,41.596634855,147,63,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,307,EUAL13,0, , , , , ,A,R,Single, , 
-71.74940584,41.5967496850001,148,64,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,308,ROMU,0, , , , , ,A,R,<3 on road, , 
-71.750972329,41.597857606,149,65,JV_05_21_P,"Sand Hill/ Escoheag Trail, Arcadia",DEM,309,ROMU,0, , , , , ,AS,RI,<10 on road side, , 
-71.7458541679999,41.598084586,150,66,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,310,LOMO2,0, , , , , ,M,IR,Single on river edge, , 
-71.7442517169999,41.594254645,151,67,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,311,BETH,0, , , , , ,SA,TX,<5 within 10' near old structure, , 
-71.744077127,41.5941624450001,152,68,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,313,ROMU,0, , , , , ,M,TX,Single individual in BETH polygon, , 
-71.7443222969999,41.594158335,153,69,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,314,ROMU,0, , , , , ,AS,TX,<5 on trail side, , 
-71.741089476,41.593369184,154,70,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,315,ROMU,0, , , , , ,S,WX,Single in wetland, , 
-71.735691784,41.586509263,155,71,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,318,BEVU,0, , , , , ,MF,MX,At field edge, , 
-71.7343294739999,41.5860758330001,156,72,JV_05_24_P,"Escoheag Trail/ Barber Rd, Arcadia",DEM,323, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_24_323_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_24_323_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_24_323_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_24_323_W.jpg, , , ,y, 
-71.745564578,41.5980665650001,157,73,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,325,BETH,0, , , , , ,M,IX,Single at river edge, , 
-71.746310899,41.598217946,158,74,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,326,ROMU,0, , , , , ,SA,IXT,"Small population, <20", , 
-71.74959451,41.597215045,159,75,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,327,ROMU,0, , , , , ,AM,RH,<5 on road, , 
-71.7486428289999,41.596767125,160,76,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,328,BETH,0, , , , , ,AM,RH,<5 on road side within 10', , 
-71.7457469679999,41.6004798860001,161,77,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,335,BETH,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_25_335_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_25_335_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_25_335_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_25_335_W.jpg,SAM,WMX, ,y, 
-71.737658095,41.600565126,162,78,JV_05_25_P,"Falls River/ North South Tr, Arcadia",DEM,340, ,0,Road access, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_25_340_SE.jpg, , , ,Access to road blocked by gate and water damage,y, 
-71.695498282,41.6072674690001,163,79,JV_06_01_P,"NE Breakheart Pond, Arcadia",DEM,341,BETH,0, , , , , ,SM,IH,"<5 cluster on river side, no others in sight", , 
-71.7245403319999,41.611889499,164,80,JV_06_02_P,"Flat River, Arcadia",DEM,349,EUAL13,0, , , , , ,A,TX,"Single on trail side, 3.5' tall", ,y
-71.7161593389999,41.612288059,165,81,JV_06_02_P,"Flat River, Arcadia",DEM,358,BEVU,0, , , , , ,M,X,Single in BETH poly, ,y
-71.716385659,41.6123264490001,166,82,JV_06_02_P,"Flat River, Arcadia",DEM,360,BEVU,0, , , , , ,M,X,Single, ,y
-71.716646999,41.6119875690001,167,83,JV_06_02_P,"Flat River, Arcadia",DEM,366,EUAL13,0, , , , , ,AM,TX,< 5 on trail, ,y
-71.7167010699999,41.6125069990001,168,84,JV_06_02_P,"Flat River, Arcadia",DEM,368,BEVU,0, , , , , ,M,TX,2 at trail intersection, ,y
-71.716408539,41.6129251690001,169,85,JV_06_02_P,"Flat River, Arcadia",DEM,370,BETH,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_02_370_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_02_370_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_02_370_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_02_370_W.jpg, , ,Cardinal photos of densest section,y,y
-71.7162041889999,41.6122013090001,170,86,JV_06_02_P,"Flat River, Arcadia",DEM,371,EUAL13,0, , , , , ,S,TX,"Single, pulled", ,y
-71.720254158,41.5758808420001,171,1,DL_06_16_P,Arcadia Falls River,DEM,446, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/DL_06_16_446_N.jpg, , , , , ,unknown moss among sphagnum,y, 
-71.720818509,41.5745085520001,172,2,DL_06_16_P,Arcadia Falls River,DEM,447,CEOR7,1, , , , , ,M,WSX, , , 
-71.712859388,41.6250034120001,173,10,DL_06_18_P,W. Alton Jones Wetlands,URI,601,ELUM,1, , , , , ,M,MD, , , 
-71.713515359,41.624928142,174,11,DL_06_18_P,W. Alton Jones Wetlands,URI,603,BEVU,3, , , , , ,MR,MDS, , , 
-71.713529519,41.6249304020001,175,12,DL_06_18_P,W. Alton Jones Wetlands,URI,604,EUAL13,2, , , , , ,MS,MD, , , 
-71.7142720799999,41.625449082,176,13,DL_06_18_P,W. Alton Jones Wetlands,URI,606,BETH,1, , , , , ,MR,WX, , , 
-71.714454049,41.6252398620001,177,14,DL_06_18_P,W. Alton Jones Wetlands,URI,607,BETH,1, , , , , ,MR,WX, , , 
-71.714314819,41.6266461020001,178,15,DL_06_18_P,W. Alton Jones Wetlands,URI,608,BETH,2, , , , , ,MR,MD, , , 
-71.714321029,41.626640062,179,16,DL_06_18_P,W. Alton Jones Wetlands,URI,609,EUAL13,1, , , , , ,A,MD, , , 
-71.714513729,41.6271111230001,180,17,DL_06_18_P,W. Alton Jones Wetlands,URI,611,ROMU,1, , , , , ,MA,WX, , , 
-71.714623949,41.6270955320001,181,18,DL_06_18_P,W. Alton Jones Wetlands,URI,613,BETH,1, , , , , ,M,WX, , , 
-71.7147678589999,41.6275248530001,182,19,DL_06_18_P,W. Alton Jones Wetlands,URI,620,ROMU,1, , , , , ,A,WX, , , 
-71.71467172,41.6275354220001,183,20,DL_06_18_P,W. Alton Jones Wetlands,URI,622,ROMU,6, , , , , ,AM,WX, , , 
-71.714749089,41.6275088520001,184,21,DL_06_18_P,W. Alton Jones Wetlands,URI,623,ROMU,3, , , , , ,AS,WX, , , 
-71.7150619889999,41.6275972720001,185,22,DL_06_18_P,W. Alton Jones Wetlands,URI,624,BETH,3, , , , , ,M,WX, , , 
-71.714868779,41.6278368320001,186,23,DL_06_18_P,W. Alton Jones Wetlands,URI,625,ROMU,10, , , , , ,SAM,XWS,ROMU on both sides of bridge, , 
-71.714502749,41.628025592,187,24,DL_06_18_P,W. Alton Jones Wetlands,URI,628,ROMU,8, , , , , ,S,WX, , , 
-71.713883659,41.6272565520001,188,25,DL_06_18_P,W. Alton Jones Wetlands,URI,631,ROMU,5, , , , , ,S,WX, , , 
-71.7140182699999,41.626970892,189,26,DL_06_18_P,W. Alton Jones Wetlands,URI,633,BETH,1, , , , , ,A,X, , , 
-71.721540896,41.5797230850001,190,27,GL_06_15_P,"Arcadia, Falls River",DEM,434,FRAL4,0, , , , , ,MSA,TRX,4 cluster within 15' radius, , 
-71.721459253,41.579741191,191,28,GL_06_15_P,"Arcadia, Falls River",DEM,0,LOMO2,0, , , , , ,MAR,NFXR,2 large clusters within 10' radius, , 
-71.720607146,41.579436005,192,29,GL_06_15_P,"Arcadia, Falls River",DEM,436,ROMU,0, , , , , ,SAM,ISW,1 small cluster, , 
-71.720606316,41.5792728050001,193,30,GL_06_15_P,"Arcadia, Falls River",DEM,437,BETH,1, , , , , ,S,ISW, , , 
-71.7206067349999,41.579269036,194,31,GL_06_15_P,"Arcadia, Falls River",DEM,438,ROMU,0, , , , , ,MA,WS,1 small cluster, , 
-71.721442746,41.5794554550001,195,32,GL_06_15_P,"Arcadia, Falls River",DEM,430, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_430_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_430_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_430_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_430_W.jpg, , , ,y, 
-71.721314835,41.5801249150001,196,33,GL_06_15_P,"Arcadia, Falls River",DEM,443, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_443_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_443_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_443_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_443_W.jpg, , , ,y, 
-71.725183667,41.5891988280001,197,34,GL_06_14_P,Arcadia,DEM,418,LOMO2,5, , , , , ,AS,XM, , ,y
-71.727689438,41.5907814190001,198,35,GL_06_14_P,Arcadia,DEM,420,ROMU,2, , , , , ,MFA,XM, , ,y
-71.728147178,41.591013848,199,36,GL_06_14_P,Arcadia,DEM,424,ROMU,5, , , , , ,MA,XMT, , ,y
-71.728195957,41.591072938,200,37,GL_06_14_P,Arcadia,DEM,425,CEOR7,0, , , , , ,AS,XMT, , ,y
-71.685566136,41.5561530200001,201,38,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,490,BETH,1, , , , , ,S,TD,On trail near pond, , 
-71.685394726,41.556398449,202,39,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,493,CEOR7,10, , , , , ,SA,MXI,Small population in pepperbush, , 
-71.6852700859999,41.55644119,203,40,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,494,CEOR7,10, , , , , ,SA,MXI,Small population around stone stove, , 
-71.686158576,41.558098129,204,41,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,497,ROMU,10, , , , , ,MF,IM,Small population around tree, , 
-71.6851788069999,41.55836543,205,42,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,500,ROMU,5, , , , , ,A,IM,5 individuals on river edge, , 
-71.6929675279999,41.5585037290001,206,43,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,510,BETH,1, , , , , ,S,IX,On trail near dam, , 
-71.6930930079999,41.5584417900001,207,44,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,511,BETH,2, , , , , ,A,IX,On trail near river, , 
-71.693070539,41.5581045800001,208,45,JV_06_11_P,"Browning Mill Pond, Arcadia",DEM,513,ROMU,20, , , , , ,SAM,IX,"On stream island, <20", , 
-71.726755161,41.590533835,209,46,JV_06_14_P,Arcadia Dog Park,DEM,518,ROMU,5, , , , , ,S,DRM,On edge of roadside, ,y
-71.726767652,41.5905162350001,210,47,JV_06_14_P,Arcadia Dog Park,DEM,519,BEVU,1, , , , , ,M,DRM,Single on edge of roadside, ,y
-71.7269623609999,41.590556044,211,48,JV_06_14_P,Arcadia Dog Park,DEM,520,ROMU,1, , , , , ,M,M,Large individual in field, ,y
-71.71965116,41.61401985,212,49,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,536,BEVU,1, , , , , ,M,RX,Single with EUAL8 near rock, , 
-71.71987068,41.614103249,213,50,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,538,BETH,1, , , , , ,M,RX,Single on road side, , 
-71.723991062,41.6126966790001,214,51,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,540,BEVU,1, , , , , ,S,TX,Single, ,y
-71.7240756319999,41.6126977690001,215,52,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,541,BETH,3, , , , , ,SA,TX,3 individuals, ,y
-71.724460112,41.612337009,216,53,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,542,BEVU,2, , , , , ,M,IX,"2 individuals at point, 1 seems to be hybrid", ,y
-71.7243837519999,41.610559719,217,54,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,547,EUAL13,1, , , , , ,M,IX,Single along stream, ,y
-71.724739481,41.6103727080001,218,55,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,548,BETH,1, , , , , ,M,IX,Individual across stream from actual waypoint, ,y
-71.724764711,41.610128048,219,56,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,549,BETH,1, , , , , ,M,IX,Individual across stream from actual waypoint, ,y
-71.72104784,41.608039279,220,57,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,558,BETH,1, , , , , ,MR,IXW,Single on river edge, , 
-71.71993665,41.609780868,221,58,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,566,BEVU,1, , , , , ,M,X,Single, ,y
-71.72005366,41.609739958,222,59,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,569,BEVU,1, , , , , ,M,X,Single, ,y
-71.7203456,41.609875839,223,60,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,570,EUAL13,1, , , , , ,MS,IX,Small population <10, ,y
-71.7202244009999,41.6099516890001,224,61,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,571,ROMU,1, , , , , ,S,IX,Single, ,y
-71.72018492,41.609949929,225,62,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,572,EUAL13,1, , , , , ,A,IX,Single, ,y
-71.719720821,41.610395849,226,63,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,575,ROMU,1, , , , , ,A,IXW,Single, ,y
-71.7192955199999,41.610384369,227,64,JV_06_15_P,"South of Alton Jones, Arcadia",DEM,576, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_15_576_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_15_576_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_15_576_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_06_15_576_W.jpg, , , ,y,y
-71.720211159,41.5993017260001,228,65,JV_06_16_P,"Flat River, Arcadia",DEM,578,BETH,1, , , , , ,MR,IWX,Large individual on edge of river, , 
-71.72045566,41.605660158,229,66,JV_06_16_P,"Flat River, Arcadia",DEM,584,ROMU,1, , , , , ,M,WI,Large individual, , 
-71.716712889,41.6132926290001,230,67,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,586,EUAL13,1, , , , , ,S,X,"Small seedling, pulled", ,y
-71.7167977089999,41.6131731900001,231,68,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,587,BETH,1, , , , , ,MR,X,"Single, outside of old polygon", ,y
-71.716616659,41.6130546690001,232,69,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,588,BETH,2, , , , , ,MRA,X,"2 individuals within 10 ft, outside of old polygon", ,y
-71.717403809,41.6125390190001,233,70,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,589,BEVU,1, , , , , ,M,X,Single, ,y
-71.71832447,41.6122704590001,234,71,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,590,BETH,1, , , , , ,A,XI,Single on upland, ,y
-71.7196509899999,41.609781459,235,72,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,591,EUAL13,1, , , , , ,S,X,"Small seedling, pulled", ,y
-71.7169296389999,41.610294008,236,73,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,592,BETH,1, , , , , ,S,XT,"Small seedling on trail, pulled", ,y
-71.7167391999999,41.6103589690001,237,74,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,593,BETH,1, , , , , ,MR,X,Single in woods, ,y
-71.7119781979999,41.612522669,238,75,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,597, ,0, , , , , , , ,"Boundary of Alton Jones, more southern then map shows", , 
-71.712891988,41.61241798,239,76,JV_06_17_P,"South of Alton Jones, Arcadia",DEM,599,CEOR7,5, , , , , ,S,TX,"5 individuals on trail, near large rock, pulled", , 
-71.6864148769999,41.5773673680001,240,6,GL_06_24_P,Arcadia Roads,DEM,462,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.686657947,41.577360577,241,7,GL_06_24_P,Arcadia Roads,DEM,463,POCU6,0, , , , , ,MA,RH,"N of 165, sm cluster", ,y
-71.696387079,41.577191177,242,8,GL_06_24_P,Arcadia Roads,DEM,464,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.69815935,41.5771535470001,243,9,GL_06_24_P,Arcadia Roads,DEM,465,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.69836789,41.577143818,244,10,GL_06_24_P,Arcadia Roads,DEM,466,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.7003328609999,41.5770799480001,245,11,GL_06_24_P,Arcadia Roads,DEM,467,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.707882443,41.5769123970001,246,12,GL_06_24_P,Arcadia Roads,DEM,468,POCU6,0, , , , , ,MA,RX,"N of 165, lg cluster", ,y
-71.708073132,41.5768281570001,247,13,GL_06_24_P,Arcadia Roads,DEM,469,POCU6,0, , , , , ,MA,RNX,"N of 165, med cluster", ,y
-71.708308073,41.576766127,248,14,GL_06_24_P,Arcadia Roads,DEM,470,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.710937144,41.5764591070001,249,15,GL_06_24_P,Arcadia Roads,DEM,471,POCU6,0, , , , , ,MA,RH,"N of 165, med cluster", ,y
-71.711109392,41.5764239870001,250,16,GL_06_24_P,Arcadia Roads,DEM,472,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.711390352,41.5763899470001,251,17,GL_06_24_P,Arcadia Roads,DEM,473,POCU6,0, , , , , ,MA,RX,"N of 165, lg cluster", ,y
-71.717887085,41.574854137,252,18,GL_06_24_P,Arcadia Roads,DEM,474,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.7180700659999,41.574795297,253,19,GL_06_24_P,Arcadia Roads,DEM,475,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.719411835,41.5744977360001,254,20,GL_06_24_P,Arcadia Roads,DEM,476,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.719605625,41.5743931260001,255,21,GL_06_24_P,Arcadia Roads,DEM,477,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.7198224639999,41.574395646,256,22,GL_06_24_P,Arcadia Roads,DEM,478,POCU6,0, , , , , ,SAM,RX,"N of 165, med cluster", ,y
-71.720678176,41.574167737,257,23,GL_06_24_P,Arcadia Roads,DEM,479,POCU6,0, , , , , ,M,RX,"N of 165, med cluster", ,y
-71.747246461,41.575721748,258,24,GL_06_24_P,Arcadia Roads,DEM,480,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.747603113,41.5757694380001,259,25,GL_06_24_P,Arcadia Roads,DEM,482,POCU6,0, , , , , ,MA,RH,"N of 165, lg cluster", ,y
-71.747815013,41.5757805870001,260,26,GL_06_24_P,Arcadia Roads,DEM,483,POCU6,0, , , , , ,MA,RX,"N of 165, x-lg cluster", ,y
-71.7512437139999,41.5761194670001,261,27,GL_06_24_P,Arcadia Roads,DEM,484,POCU6,0, , , , , ,MA,RX,"N of 165, med cluster", ,y
-71.751474633,41.576126758,262,28,GL_06_24_P,Arcadia Roads,DEM,485,POCU6,0, , , , , ,MA,RX,"N of 165, lg cluster", ,y
-71.751633893,41.5761352270001,263,29,GL_06_24_P,Arcadia Roads,DEM,486,POCU6,0, , , , , ,MAS,RX,"N of 165, lg cluster", ,y
-71.751814273,41.5761767170001,264,30,GL_06_24_P,Arcadia Roads,DEM,487,POCU6,0, , , , , ,MA,RX,"N of 165, lg cluster, to west of river", ,y
-71.751948964,41.5761948160001,265,31,GL_06_24_P,Arcadia Roads,DEM,488,POCU6,0, , , , , ,M,RX,"N of 165, lg cluster", ,y
-71.7522456029999,41.5762033670001,266,32,GL_06_24_P,Arcadia Roads,DEM,489,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7524855739999,41.576244106,267,33,GL_06_24_P,Arcadia Roads,DEM,490,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.753834055,41.5763466170001,268,34,GL_06_24_P,Arcadia Roads,DEM,491,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7565165139999,41.576629757,269,35,GL_06_24_P,Arcadia Roads,DEM,492,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.756937205,41.576645517,270,36,GL_06_24_P,Arcadia Roads,DEM,493,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7570903439999,41.576603607,271,37,GL_06_24_P,Arcadia Roads,DEM,494,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.757292605,41.5766010880001,272,38,GL_06_24_P,Arcadia Roads,DEM,495,POCU6,0, , , , , ,MA,RX,"N of 165,", ,y
-71.757427804,41.576602177,273,39,GL_06_24_P,Arcadia Roads,DEM,496,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.757682525,41.5765802180001,274,40,GL_06_24_P,Arcadia Roads,DEM,497,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.757732565,41.5765909470001,275,41,GL_06_24_P,Arcadia Roads,DEM,498,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7581139439999,41.576582317,276,42,GL_06_24_P,Arcadia Roads,DEM,499,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.7598301359999,41.5764264970001,277,43,GL_06_24_P,Arcadia Roads,DEM,500,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.7600536859999,41.5763642160001,278,44,GL_06_24_P,Arcadia Roads,DEM,501,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.760137255,41.576398587,279,45,GL_06_24_P,Arcadia Roads,DEM,502,POCU6,0, , , , , ,MAS,RXF,N of 165, ,y
-71.760360296,41.5763845880001,280,46,GL_06_24_P,Arcadia Roads,DEM,503,POCU6,0, , , , , ,MAS,RXF,N of 165 to R of driveway, ,y
-71.7606215549999,41.5763990080001,281,47,GL_06_24_P,Arcadia Roads,DEM,504,POCU6,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_09_20_705_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_09_20_705_E.jpg, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_09_20_705_W.jpg,MA,RXF,N of 165 to L of driveway,y,y
-71.760687015,41.5764023570001,282,48,GL_06_24_P,Arcadia Roads,DEM,505,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.7608625349999,41.5763091470001,283,49,GL_06_24_P,Arcadia Roads,DEM,506,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.7610266569999,41.5763183670001,284,50,GL_06_24_P,Arcadia Roads,DEM,507,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.7613721559999,41.576322147,285,51,GL_06_24_P,Arcadia Roads,DEM,508,POCU6,0, , , , , ,MA,RXF,N of 165, ,y
-71.763470146,41.5763673170001,286,52,GL_06_24_P,Arcadia Roads,DEM,509,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.763902146,41.576361617,287,53,GL_06_24_P,Arcadia Roads,DEM,510,POCU6,0, , , , , ,MAS,RX,"N of 165, to R of trail", ,y
-71.764074486,41.576386767,288,54,GL_06_24_P,Arcadia Roads,DEM,511,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.764796836,41.5763510570001,289,55,GL_06_24_P,Arcadia Roads,DEM,512,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7652609469999,41.5763697470001,290,56,GL_06_24_P,Arcadia Roads,DEM,513,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7733998579999,41.576337397,291,57,GL_06_24_P,Arcadia Roads,DEM,514,POCU6,0, , , , , ,MA,RX,N of 165, ,y
-71.7736902889999,41.5763377370001,292,58,GL_06_24_P,Arcadia Roads,DEM,515,POCU6,0, , , , , ,MAS,RX,N of 165, ,y
-71.78018224,41.5759357370001,293,59,GL_06_24_P,Arcadia Roads,DEM,516,POCU6,0, , , , , ,MA,RX,S of 165, ,y
-71.780612151,41.575887117,294,60,GL_06_24_P,Arcadia Roads,DEM,517,POCU6,0, , , , , ,MA,RXF,S of 165, ,y
-71.7717808089999,41.5763363070001,295,61,GL_06_24_P,Arcadia Roads,DEM,518,POCU6,0, , , , , ,MA,RXF,S of 165, ,y
-71.771186198,41.576332537,296,62,GL_06_24_P,Arcadia Roads,DEM,519,POCU6,0, , , , , ,MAS,RXF,S of 165, ,y
-71.770428298,41.5763292670001,297,63,GL_06_24_P,Arcadia Roads,DEM,520,POCU6,0, , , , , ,MAS,XR,"S of 165, 2 clusters", ,y
-71.767614667,41.5762738670001,298,64,GL_06_24_P,Arcadia Roads,DEM,521,POCU6,0, , , , , ,MA,RHFM,S of 165, ,y
-71.766371127,41.5762719370001,299,65,GL_06_24_P,Arcadia Roads,DEM,522,POCU6,0, , , , , ,MA,HR,S of 165, ,y
